symbol,date,rsi,macd,macd_signal
AMP-USD,2023-02-20,63.323744449456186,0.0001177453623319,0.0001075927258654
AMP-USD,2023-12-03,59.5536818618658,0.0001444746766745,0.00016601383175
AMP-USD,2024-02-19,64.84364493646088,8.82429291197747e-05,6.057887183994789e-05
AMP-USD,2024-03-08,59.35500852617516,0.000320399459884,0.0003360904587496
AMP-USD,2024-11-25,64.06861021439377,0.0003239106820181,0.000246470374003
AMP-USD,2024-12-01,70.45479234119233,0.0008297841736362,0.0005612846156659
AMP-USD,2025-01-14,37.60378866474987,-0.0003897402311511,-0.000270861878765
ANKR-USD,2020-02-10,67.47638502417499,8.399151322929766e-05,4.750031699173713e-05
ANKR-USD,2020-03-12,27.71242479604029,-0.0001065299747172,4.51404156891322e-06
ANKR-USD,2020-05-24,58.29899237145696,8.672119274573007e-05,6.394878307625372e-05
ANKR-USD,2020-07-11,68.43929490435596,0.0003168581253047,0.0002795800068774
ANKR-USD,2020-08-03,54.05384313389746,0.0003067293097244,0.0005271157095477
ANKR-USD,2020-08-07,70.19370490302992,0.0005676331964122,0.0004715166329803
ANKR-USD,2020-09-23,27.632843403997786,-0.0013981744210604,-0.0011952974050505
ANKR-USD,2020-11-03,40.3649551102193,-0.0001785160102586,0.0001056161118028
ANKR-USD,2021-01-17,55.3211007751099,-3.349958459978458e-05,-9.16278326839928e-05
ANKR-USD,2021-02-01,57.25330205653472,0.0006585084838764,0.0005528351540727
ANKR-USD,2021-02-10,69.61566074921326,0.0022064060704384,0.0016216024842198
